Respondent_ID,Age_Group,Education_Level,Employment_Sector,Gender,Tech_Familiarity,Perceived_AI_Risk,Perceived_AI_Benefit,Ethical_Concern_Level,Privacy_Worry,Trust_Healthcare_AI,Trust_Workplace_AI,Trust_Financial_AI,Trust_Score_1_to_10,High_AI_Trust,Survey_Weight
RESP_2002,60+,Bachelor's,Other,Male,Novice,5,4,2,4,6,6,4,3.6,0,1.1402
RESP_2003,45-59,High School,Healthcare,Female,Advanced,5,1,1,2,3,4,7,2.8,0,0.7948
RESP_2004,45-59,Master's,Finance,Male,Intermediate,3,4,4,4,6,7,1,5.9,0,1.1705
RESP_2005,45-59,PhD,Public Sector,Male,Novice,2,1,2,3,7,3,5,4.6,0,0.6254
RESP_2006,45-59,Bachelor's,Public Sector,Male,Intermediate,5,4,3,4,6,6,4,2.6,0,0.9071
RESP_2007,45-59,Master's,Other,Female,Advanced,-9,1,4,2,-9,5,6,5.2,0,1.2728
RESP_2008,18-29,Bachelor's,Healthcare,Male,Intermediate,3,2,2,5,10,3,8,3.8,0,1.3272
RESP_2009,30-44,PhD,Tech/Engineering,Female,Intermediate,4,5,1,1,4,4,9,7.2,1,0.8276
RESP_2010,18-29,Master's,Education,Female,Novice,1,1,2,4,1,4,6,4.0,0,1.0855
RESP_2011,60+,Master's,Tech/Engineering,Female,Advanced,-9,5,3,1,9,6,2,8.2,1,1.0756
RESP_2012,60+,High School,Tech/Engineering,Male,Advanced,5,2,4,4,4,-9,4,3.7,0,0.9793
RESP_2013,18-29,PhD,Healthcare,Female,Novice,1,2,4,4,5,4,4,6.2,1,0.8056
RESP_2014,45-59,Master's,Public Sector,Female,Novice,4,4,4,5,5,3,6,2.4,0,1.2329
RESP_2015,60+,Bachelor's,Education,Female,Novice,4,5,3,3,8,5,5,5.0,0,0.8271
RESP_2016,18-29,Master's,Healthcare,Male,Novice,2,3,1,2,9,1,4,4.7,0,1.4199
RESP_2017,30-44,Bachelor's,Finance,Male,Intermediate,1,4,4,2,3,-9,3,6.0,1,1.0757
RESP_2018,60+,Master's,Healthcare,Female,Advanced,3,5,1,2,9,8,3,9.5,1,1.3834
RESP_2019,18-29,High School,Tech/Engineering,Male,Intermediate,1,1,2,3,9,3,3,2.8,0,0.8617
RESP_2020,45-59,Master's,Public Sector,Male,Advanced,4,1,1,1,6,5,9,3.0,0,1.3264
RESP_2021,30-44,Bachelor's,Finance,Male,Intermediate,2,2,1,2,8,7,4,1.8,0,0.7023
RESP_2022,60+,High School,Public Sector,Female,Intermediate,2,-9,4,1,8,7,5,6.5,1,1.2901
RESP_2023,60+,Bachelor's,Tech/Engineering,Male,Intermediate,3,1,5,3,5,5,7,4.1,0,0.9483
RESP_2024,60+,High School,Public Sector,Male,Novice,2,5,5,3,6,5,6,5.2,0,1.023
RESP_2025,30-44,Bachelor's,Finance,Male,Intermediate,2,5,3,5,7,2,3,7.6,1,0.7501
RESP_2026,60+,Bachelor's,Education,Female,Intermediate,2,1,3,2,3,-9,7,1.0,0,0.6168
RESP_2027,45-59,Bachelor's,Finance,Male,Novice,2,5,5,5,5,2,6,6.7,1,1.1996
RESP_2028,30-44,Bachelor's,Public Sector,Male,Intermediate,2,5,2,2,4,1,1,5.9,0,1.1289
RESP_2029,45-59,Bachelor's,Education,Male,Intermediate,4,2,4,3,9,7,8,5.1,0,1.1602
RESP_2030,18-29,Master's,Education,Female,Advanced,1,3,4,3,5,6,7,8.1,1,0.8295
RESP_2031,30-44,High School,Other,Female,Intermediate,5,2,2,4,7,7,6,2.1,0,0.8153
RESP_2032,18-29,PhD,Public Sector,Male,Advanced,2,3,2,4,6,3,9,6.8,1,1.3473
RESP_2033,18-29,Master's,Education,Male,Intermediate,5,5,5,3,5,6,7,4.5,0,1.2851
RESP_2034,18-29,Bachelor's,Finance,Female,Intermediate,5,3,3,3,6,4,8,3.9,0,0.9031
RESP_2035,45-59,Bachelor's,Healthcare,Male,Intermediate,4,5,2,1,5,4,7,4.5,0,1.174
RESP_2036,30-44,Master's,Healthcare,Female,Advanced,2,5,3,1,-9,7,7,7.6,1,1.3453
RESP_2037,45-59,High School,Education,Male,Intermediate,5,2,1,5,6,5,2,3.6,0,1.3999
RESP_2038,18-29,High School,Other,Male,Intermediate,2,2,4,4,5,3,2,4.3,0,0.6052
RESP_2039,30-44,Bachelor's,Other,Male,Intermediate,3,4,5,4,7,2,7,4.1,0,1.3321
RESP_2040,30-44,Master's,Healthcare,Male,Intermediate,3,1,4,3,-9,6,8,4.4,0,0.9154
RESP_2041,45-59,High School,Education,Female,Novice,3,4,5,3,9,7,4,3.8,0,1.2465
RESP_2042,30-44,Bachelor's,Healthcare,Male,Novice,5,4,1,5,7,3,3,1.1,0,0.9343
RESP_2043,45-59,PhD,Other,Female,Novice,3,3,4,4,3,7,6,4.7,0,1.1456
RESP_2044,60+,Master's,Other,Male,Advanced,4,5,1,1,7,3,2,5.9,0,1.1821
RESP_2045,45-59,Bachelor's,Finance,Male,Novice,4,5,5,2,5,7,5,5.0,0,0.9645
RESP_2046,18-29,High School,Public Sector,Male,Novice,5,5,2,5,6,5,5,2.7,0,1.0615
RESP_2047,18-29,Master's,Finance,Female,Intermediate,-9,1,4,2,5,6,5,3.8,0,1.2537
RESP_2048,60+,Bachelor's,Education,Male,Intermediate,1,3,1,1,2,3,9,6.8,1,1.0287
RESP_2049,18-29,High School,Tech/Engineering,Female,Intermediate,2,3,4,1,6,6,4,7.6,1,0.6126
RESP_2050,60+,High School,Education,Female,Novice,2,5,4,2,3,4,5,8.0,1,0.6116
RESP_2051,30-44,PhD,Finance,Male,Advanced,2,4,4,5,7,4,3,8.9,1,1.1952
RESP_2052,60+,Bachelor's,Finance,Female,Advanced,2,1,3,2,6,2,7,4.6,0,1.3625
RESP_2053,45-59,Master's,Healthcare,Male,Advanced,1,4,1,5,5,3,5,7.8,1,1.3067
RESP_2054,60+,Master's,Other,Female,Intermediate,3,2,1,5,10,4,8,2.5,0,0.8794
RESP_2055,30-44,Bachelor's,Tech/Engineering,Female,Intermediate,2,3,4,3,4,6,1,2.6,0,1.024
RESP_2056,45-59,Bachelor's,Education,Male,Novice,4,3,2,4,5,6,5,2.1,0,0.8107
RESP_2057,30-44,Bachelor's,Finance,Male,Novice,5,4,4,4,4,4,6,5.2,0,1.4902
RESP_2058,30-44,Bachelor's,Finance,Female,Novice,5,1,3,1,10,5,7,2.7,0,0.8345
RESP_2059,45-59,Bachelor's,Finance,Male,Intermediate,4,3,5,3,9,9,4,4.0,0,0.9746
RESP_2060,60+,Master's,Healthcare,Male,Intermediate,2,4,3,4,3,5,7,7.4,1,1.213
RESP_2061,60+,Bachelor's,Tech/Engineering,Male,Intermediate,1,1,2,5,4,4,4,3.7,0,1.3884
RESP_2062,45-59,Master's,Finance,Female,Novice,3,4,4,5,4,1,5,5.3,0,0.6463
RESP_2063,30-44,Bachelor's,Education,Male,Intermediate,5,1,1,2,5,3,7,1.0,0,0.8709
RESP_2064,30-44,Bachelor's,Tech/Engineering,Male,Intermediate,3,5,4,2,4,3,3,5.3,0,1.1121
RESP_2065,45-59,Bachelor's,Finance,Male,Intermediate,1,1,2,5,5,9,7,5.1,0,1.1565
RESP_2066,18-29,Bachelor's,Education,Female,Intermediate,5,2,1,5,8,3,6,1.7,0,0.663
RESP_2067,18-29,Master's,Finance,Male,Novice,3,5,3,2,10,5,5,6.7,1,1.1977
RESP_2068,30-44,Bachelor's,Public Sector,Male,Advanced,1,4,5,4,3,6,4,7.6,1,1.0753
RESP_2069,30-44,Bachelor's,Tech/Engineering,Male,Intermediate,3,5,5,1,4,7,1,7.9,1,1.3449
RESP_2070,30-44,High School,Tech/Engineering,Female,Novice,2,5,4,2,6,5,5,6.3,1,0.8
RESP_2071,18-29,Bachelor's,Public Sector,Male,Novice,1,4,3,4,3,4,5,6.3,1,0.7755
RESP_2072,18-29,Bachelor's,Finance,Male,Intermediate,3,4,2,4,6,4,7,3.7,0,1.314
RESP_2073,18-29,Bachelor's,Finance,Female,Advanced,2,2,5,4,7,6,6,4.9,0,1.2335
RESP_2074,60+,PhD,Public Sector,Female,Intermediate,2,4,3,3,7,3,8,7.5,1,1.3125
RESP_2075,30-44,Bachelor's,Public Sector,Male,Novice,1,3,4,3,7,3,8,5.3,0,1.3037
RESP_2076,30-44,Master's,Other,Female,Advanced,-9,3,1,4,-9,4,10,7.1,1,0.6936
RESP_2077,45-59,Bachelor's,Education,Non-Binary/Other,Intermediate,5,2,4,5,6,2,6,2.6,0,0.8507
RESP_2078,18-29,Bachelor's,Education,Male,Intermediate,1,1,4,3,4,9,3,3.2,0,0.8341
RESP_2079,60+,High School,Education,Male,Intermediate,2,1,3,2,7,6,7,3.9,0,1.4411
RESP_2080,45-59,Bachelor's,Tech/Engineering,Female,Novice,2,3,5,3,9,9,9,3.9,0,1.0387
RESP_2081,18-29,Bachelor's,Education,Female,Intermediate,1,4,3,5,7,6,6,6.0,1,0.7
RESP_2082,30-44,Bachelor's,Healthcare,Male,Intermediate,4,2,1,1,5,8,1,1.8,0,0.8606
RESP_2083,60+,High School,Other,Female,Advanced,5,1,3,3,8,6,6,1.7,0,1.3847
RESP_2084,60+,High School,Education,Male,Intermediate,3,1,2,4,10,7,4,1.8,0,1.3624
RESP_2085,30-44,Bachelor's,Education,Female,Intermediate,1,5,4,4,6,1,3,9.0,1,1.4103
RESP_2086,45-59,PhD,Healthcare,Female,Intermediate,5,3,5,4,7,3,6,4.4,0,0.9497
RESP_2087,18-29,Bachelor's,Tech/Engineering,Female,Advanced,5,4,1,1,7,5,2,5.6,0,1.1772
RESP_2088,60+,Bachelor's,Tech/Engineering,Male,Advanced,2,2,4,5,3,5,7,3.3,0,0.8504
RESP_2089,18-29,High School,Education,Non-Binary/Other,Intermediate,3,1,3,2,5,5,7,3.4,0,0.7627
RESP_2090,60+,Bachelor's,Tech/Engineering,Female,Intermediate,1,5,2,5,5,6,5,8.4,1,0.6197
RESP_2091,45-59,Bachelor's,Finance,Female,Intermediate,2,3,3,1,8,6,4,3.6,0,0.8011
RESP_2092,45-59,Bachelor's,Public Sector,Female,Intermediate,2,3,4,4,7,7,5,4.3,0,1.1439
RESP_2093,30-44,Bachelor's,Public Sector,Male,Novice,4,2,1,5,6,6,3,1.5,0,1.4138
RESP_2094,18-29,High School,Finance,Female,Intermediate,5,1,5,2,5,8,5,1.0,0,0.7201
RESP_2095,18-29,High School,Healthcare,Male,Novice,1,2,4,4,3,8,1,3.1,0,1.4262
RESP_2096,18-29,Bachelor's,Public Sector,Male,Advanced,1,2,1,2,-9,5,5,5.9,0,0.9108
RESP_2097,18-29,High School,Public Sector,Male,Intermediate,1,5,4,3,4,10,6,7.9,1,0.9841
RESP_2098,45-59,High School,Tech/Engineering,Female,Advanced,2,3,2,2,4,8,7,5.1,0,0.9285
RESP_2099,30-44,Bachelor's,Finance,Non-Binary/Other,Intermediate,4,4,3,4,8,3,6,5.1,0,0.9677
RESP_2100,18-29,Master's,Healthcare,Female,Intermediate,3,3,5,3,8,6,7,5.5,0,0.8333
RESP_2101,60+,Bachelor's,Public Sector,Female,Intermediate,2,3,1,4,5,1,6,1.8,0,1.2287
RESP_2102,60+,Bachelor's,Other,Male,Novice,3,5,5,4,3,1,7,4.4,0,1.2824
RESP_2103,60+,Bachelor's,Tech/Engineering,Male,Intermediate,4,4,5,3,4,4,10,5.9,0,1.3408
RESP_2104,60+,PhD,Public Sector,Female,Novice,5,1,5,2,8,3,6,1.2,0,0.9072
RESP_2105,18-29,Bachelor's,Finance,Female,Intermediate,1,4,1,1,7,4,6,5.5,0,1.2882
RESP_2106,30-44,High School,Other,Male,Intermediate,3,1,1,1,5,-9,8,3.7,0,1.1739
RESP_2107,45-59,Bachelor's,Education,Female,Intermediate,2,4,5,1,6,8,4,6.3,1,1.4621
RESP_2108,45-59,High School,Public Sector,Male,Novice,3,2,3,1,2,8,5,4.2,0,0.9823
RESP_2109,18-29,Bachelor's,Tech/Engineering,Male,Novice,5,-9,4,5,2,6,6,1.8,0,1.4931
RESP_2110,45-59,Bachelor's,Healthcare,Female,Intermediate,1,5,5,1,10,3,5,9.0,1,1.2664
RESP_2111,18-29,Master's,Tech/Engineering,Female,Advanced,3,1,2,3,7,4,5,3.6,0,1.2986
RESP_2112,18-29,Bachelor's,Other,Female,Intermediate,5,3,5,1,6,6,7,1.0,0,0.6231
RESP_2113,30-44,Master's,Public Sector,Male,Intermediate,2,5,1,4,5,3,2,8.4,1,1.0477
RESP_2114,30-44,PhD,Public Sector,Male,Intermediate,4,1,4,1,2,2,10,4.5,0,1.0755
RESP_2115,30-44,High School,Other,Female,Novice,2,1,2,2,8,6,6,3.2,0,0.6365
RESP_2116,18-29,Bachelor's,Tech/Engineering,Male,Advanced,1,3,4,3,4,5,4,6.8,1,0.8809
RESP_2117,60+,Bachelor's,Healthcare,Non-Binary/Other,Intermediate,2,2,4,3,7,5,9,6.3,1,1.4601
RESP_2118,30-44,Bachelor's,Tech/Engineering,Female,Novice,2,5,2,5,6,7,6,7.1,1,0.9835
RESP_2119,18-29,Bachelor's,Healthcare,Male,Intermediate,2,3,5,4,6,7,6,6.3,1,0.768
RESP_2120,60+,PhD,Healthcare,Female,Novice,2,3,5,3,3,9,5,6.1,1,1.062
RESP_2121,60+,Master's,Education,Female,Advanced,1,2,5,2,3,4,8,5.3,0,0.6304
RESP_2122,60+,Bachelor's,Healthcare,Female,Novice,5,5,3,1,-9,6,5,4.1,0,1.0644
RESP_2123,45-59,Bachelor's,Tech/Engineering,Female,Intermediate,3,3,5,3,6,5,4,5.0,0,1.1348
RESP_2124,45-59,Master's,Tech/Engineering,Female,Novice,4,2,2,2,6,6,7,5.4,0,0.9219
RESP_2125,30-44,PhD,Tech/Engineering,Female,Intermediate,3,5,3,1,7,3,8,8.0,1,1.2863
RESP_2126,18-29,Master's,Other,Male,Intermediate,3,4,5,5,2,2,9,4.8,0,0.7221
RESP_2127,30-44,High School,Public Sector,Male,Intermediate,4,1,3,3,8,5,7,2.4,0,1.3904
RESP_2128,30-44,Bachelor's,Other,Male,Intermediate,1,2,2,3,5,3,8,6.7,1,1.4599
RESP_2129,30-44,High School,Education,Female,Advanced,4,1,5,2,8,7,5,4.9,0,0.6011
RESP_2130,45-59,Bachelor's,Healthcare,Female,Novice,1,4,1,4,2,2,7,5.9,0,1.3584
RESP_2131,30-44,High School,Public Sector,Female,Intermediate,3,3,2,5,7,2,7,3.9,0,1.0555
RESP_2132,18-29,Bachelor's,Healthcare,Male,Novice,1,3,4,4,7,4,6,3.5,0,1.0153
RESP_2133,18-29,Bachelor's,Healthcare,Male,Advanced,5,5,4,3,-9,2,2,5.1,0,0.8148
RESP_2134,45-59,High School,Healthcare,Female,Intermediate,4,2,2,4,5,9,4,3.1,0,1.0026
RESP_2135,18-29,Bachelor's,Tech/Engineering,Female,Intermediate,5,2,4,1,4,5,5,1.0,0,1.4554
RESP_2136,60+,Bachelor's,Healthcare,Male,Intermediate,3,5,2,5,8,4,6,8.7,1,0.7897
RESP_2137,30-44,Bachelor's,Healthcare,Female,Novice,4,1,1,4,7,6,10,1.1,0,0.7611
RESP_2138,30-44,High School,Finance,Female,Novice,3,3,2,1,9,7,7,3.4,0,0.8177
RESP_2139,30-44,Bachelor's,Tech/Engineering,Male,Novice,5,3,5,2,6,5,4,2.8,0,1.0967
RESP_2140,45-59,Master's,Healthcare,Male,Intermediate,3,2,5,4,7,5,4,5.9,0,1.4373
RESP_2141,30-44,High School,Public Sector,Female,Novice,4,2,3,5,8,3,8,2.1,0,1.1165
RESP_2142,45-59,High School,Tech/Engineering,Female,Novice,4,5,4,1,7,6,4,2.9,0,0.8191
RESP_2143,30-44,Bachelor's,Healthcare,Non-Binary/Other,Advanced,3,4,4,4,5,8,7,6.9,1,0.9964
RESP_2144,30-44,PhD,Public Sector,Female,Advanced,4,1,2,2,5,5,6,6.2,1,0.9514
RESP_2145,60+,Bachelor's,Tech/Engineering,Female,Intermediate,4,4,4,4,6,3,5,3.6,0,0.6419
RESP_2146,45-59,Bachelor's,Tech/Engineering,Female,Intermediate,3,4,5,1,8,5,4,6.4,1,1.0596
RESP_2147,45-59,Bachelor's,Education,Female,Novice,5,2,1,4,4,5,1,1.9,0,0.7134
RESP_2148,60+,Bachelor's,Healthcare,Female,Intermediate,4,2,2,5,7,2,6,3.2,0,1.358
RESP_2149,60+,High School,Education,Male,Advanced,4,2,4,3,-9,-9,3,2.8,0,1.0941
RESP_2150,45-59,Bachelor's,Public Sector,Female,Novice,4,4,5,1,3,9,2,3.6,0,1.3601
RESP_2151,45-59,PhD,Tech/Engineering,Female,Novice,-9,1,3,1,7,2,6,4.2,0,1.4604
RESP_2152,45-59,Bachelor's,Education,Male,Intermediate,3,2,4,1,6,3,7,3.3,0,1.4489
RESP_2153,45-59,Master's,Education,Male,Intermediate,5,3,1,1,5,3,2,2.7,0,0.6904
RESP_2154,45-59,Master's,Tech/Engineering,Male,Novice,5,1,1,4,6,3,7,1.0,0,1.4503
RESP_2155,45-59,High School,Finance,Male,Intermediate,-9,3,4,5,5,4,3,4.4,0,1.3162
RESP_2156,18-29,PhD,Healthcare,Female,Intermediate,4,1,4,2,6,6,7,4.4,0,1.2999
RESP_2157,60+,High School,Education,Male,Intermediate,4,2,5,5,6,8,7,2.5,0,0.6811
RESP_2158,60+,Bachelor's,Tech/Engineering,Female,Intermediate,1,5,4,1,3,5,5,9.8,1,0.7616
RESP_2159,18-29,High School,Education,Non-Binary/Other,Advanced,5,2,3,4,6,3,5,1.0,0,1.4776
RESP_2160,45-59,High School,Healthcare,Male,Intermediate,2,4,5,4,5,8,4,6.1,1,0.792
RESP_2161,18-29,Bachelor's,Public Sector,Non-Binary/Other,Advanced,2,4,2,1,7,1,6,4.9,0,0.7521
RESP_2162,30-44,Bachelor's,Tech/Engineering,Male,Intermediate,5,1,3,4,8,6,6,1.5,0,0.9261
RESP_2163,45-59,Bachelor's,Education,Female,Intermediate,4,4,5,1,5,3,3,5.0,0,1.422
RESP_2164,18-29,Bachelor's,Education,Male,Intermediate,2,2,5,5,-9,5,2,4.3,0,1.0286
RESP_2165,45-59,High School,Finance,Non-Binary/Other,Advanced,3,3,1,3,3,6,7,2.8,0,1.4285
RESP_2166,45-59,High School,Education,Male,Advanced,3,2,5,4,4,1,6,4.2,0,0.9009
RESP_2167,30-44,Bachelor's,Finance,Female,Novice,1,1,3,1,5,5,7,3.6,0,0.8039
RESP_2168,18-29,Bachelor's,Public Sector,Male,Advanced,5,4,4,1,3,-9,4,6.1,1,1.0457
RESP_2169,30-44,Master's,Public Sector,Female,Advanced,5,3,3,4,8,8,4,3.2,0,1.1539
RESP_2170,45-59,Bachelor's,Healthcare,Female,Intermediate,2,5,2,2,7,10,3,8.6,1,0.9523
RESP_2171,60+,Master's,Education,Female,Novice,4,3,5,1,6,2,5,1.0,0,0.9114
RESP_2172,45-59,Bachelor's,Public Sector,Female,Advanced,5,3,5,4,6,8,6,2.6,0,0.7963
RESP_2173,30-44,Bachelor's,Other,Male,Advanced,2,2,5,1,7,5,4,5.7,0,0.8475
RESP_2174,45-59,Bachelor's,Public Sector,Female,Novice,2,5,5,2,7,3,9,6.5,1,1.2058
RESP_2175,30-44,Bachelor's,Healthcare,Male,Advanced,5,1,1,3,8,6,4,4.4,0,0.9329
RESP_2176,45-59,Bachelor's,Tech/Engineering,Female,Novice,2,1,1,2,-9,2,6,3.1,0,0.6718
RESP_2177,18-29,Master's,Education,Female,Novice,1,3,4,5,6,2,3,5.8,0,0.7243
RESP_2178,45-59,Bachelor's,Finance,Female,Intermediate,1,3,5,4,6,1,4,6.5,1,0.9351
RESP_2179,30-44,Master's,Education,Female,Intermediate,5,4,2,2,6,6,5,1.9,0,1.4321
RESP_2180,60+,Master's,Education,Female,Intermediate,4,5,4,3,8,6,4,5.0,0,0.9411
RESP_2181,30-44,Master's,Public Sector,Female,Novice,1,3,5,1,8,3,5,4.5,0,0.6546
RESP_2182,45-59,PhD,Healthcare,Male,Advanced,1,4,1,4,7,8,6,10.0,1,0.9762
RESP_2183,60+,Bachelor's,Public Sector,Female,Novice,5,5,2,2,4,-9,8,5.6,0,1.2019
RESP_2184,18-29,Bachelor's,Education,Female,Novice,3,1,4,3,7,8,3,4.4,0,1.1342
RESP_2185,60+,Bachelor's,Healthcare,Female,Novice,2,4,2,2,7,5,6,6.0,1,0.8509
RESP_2186,45-59,Bachelor's,Education,Male,Intermediate,1,5,5,5,4,4,5,8.7,1,1.2193
RESP_2187,18-29,Bachelor's,Public Sector,Male,Advanced,3,4,3,4,7,5,1,6.5,1,1.1676
RESP_2188,30-44,Master's,Tech/Engineering,Male,Intermediate,4,3,2,1,5,2,3,4.0,0,0.755
RESP_2189,45-59,Bachelor's,Tech/Engineering,Female,Advanced,3,2,2,3,7,5,6,3.5,0,0.7459
RESP_2190,18-29,Bachelor's,Other,Female,Novice,5,1,1,2,7,5,2,1.0,0,1.0925
RESP_2191,30-44,High School,Tech/Engineering,Male,Intermediate,4,3,5,4,6,6,5,1.8,0,1.1935
RESP_2192,30-44,Bachelor's,Education,Female,Intermediate,4,3,2,2,6,7,1,4.8,0,1.4657
RESP_2193,45-59,High School,Education,Female,Intermediate,3,5,5,4,2,5,5,5.2,0,0.9797
RESP_2194,18-29,Master's,Education,Female,Novice,5,4,1,5,4,2,1,3.0,0,1.2884
RESP_2195,60+,Bachelor's,Finance,Female,Intermediate,1,1,5,2,6,7,4,2.0,0,0.7049
RESP_2196,60+,High School,Healthcare,Female,Intermediate,3,3,1,5,9,-9,4,3.0,0,1.4006
RESP_2197,60+,High School,Education,Male,Intermediate,1,5,1,3,-9,1,6,6.8,1,1.1698
RESP_2198,45-59,Bachelor's,Healthcare,Female,Intermediate,3,1,4,5,10,6,5,1.2,0,1.1661
RESP_2199,18-29,Bachelor's,Finance,Male,Novice,1,4,5,4,6,6,3,9.2,1,0.7282
